session_id,mechanism,D,R,match_id,rider_id,driver_id,t_accept,t_exec,p_rider,p_driver
c4f58ce3,FPb,40,40,12,23,38,0.8,10.0,10.0,8.0
c4f58ce3,FPb,40,40,13,0,39,1.0,10.0,10.0,8.0
c4f58ce3,FPb,40,40,14,8,19,1.1,10.0,10.0,8.0
c4f58ce3,FPb,40,40,15,33,17,1.1,10.0,10.0,8.0
c4f58ce3,FPb,40,40,16,26,24,1.3,10.0,10.0,8.0
c4f58ce3,FPb,40,40,17,7,20,1.4000000000000001,10.0,10.0,8.0
c4f58ce3,FPb,40,40,18,28,23,1.4000000000000001,10.0,10.0,8.0
c4f58ce3,FPb,40,40,19,30,0,1.6,10.0,10.0,8.0
c4f58ce3,FPb,40,40,20,38,28,1.8,10.0,10.0,8.0
c4f58ce3,FPb,40,40,21,12,4,2.1,10.0,10.0,8.0
c4f58ce3,FPb,40,40,22,32,8,2.2,10.0,10.0,8.0
c4f58ce3,FPb,40,40,23,37,29,3.5,10.0,10.0,8.0
b96a7197,FPb,40,40,0,10,18,0.0,10.0,10.0,8.0
b96a7197,FPb,40,40,1,21,39,0.2,10.0,10.0,8.0
b96a7197,FPb,40,40,2,12,27,0.2,10.0,10.0,8.0
b96a7197,FPb,40,40,3,3,25,0.2,10.0,10.0,8.0
b96a7197,FPb,40,40,4,38,13,0.2,10.0,10.0,8.0
b96a7197,FPb,40,40,5,32,8,0.2,10.0,10.0,8.0
b96a7197,FPb,40,40,6,1,9,0.30000000000000004,10.0,10.0,8.0
b96a7197,FPb,40,40,7,20,12,0.30000000000000004,10.0,10.0,8.0
b96a7197,FPb,40,40,8,0,6,0.4,10.0,10.0,8.0
b96a7197,FPb,40,40,9,23,3,0.4,10.0,10.0,8.0
b96a7197,FPb,40,40,10,5,7,0.4,10.0,10.0,8.0
b96a7197,FPb,40,40,11,9,16,0.5,10.0,10.0,8.0
b96a7197,FPb,40,40,12,16,24,0.6000000000000001,10.0,10.0,8.0
b96a7197,FPb,40,40,13,34,37,0.7000000000000001,10.0,10.0,8.0
b96a7197,FPb,40,40,14,15,33,0.8,10.0,10.0,8.0
b96a7197,FPb,40,40,15,29,2,0.8,10.0,10.0,8.0
b96a7197,FPb,40,40,16,35,32,0.9,10.0,10.0,8.0
b96a7197,FPb,40,40,17,4,10,1.0,10.0,10.0,8.0
b96a7197,FPb,40,40,18,19,28,1.0,10.0,10.0,8.0
b96a7197,FPb,40,40,19,26,34,1.1,10.0,10.0,8.0
b96a7197,FPb,40,40,20,24,14,1.1,10.0,10.0,8.0
b96a7197,FPb,40,40,21,8,29,1.1,10.0,10.0,8.0
b96a7197,FPb,40,40,22,37,15,1.2000000000000002,10.0,10.0,8.0
b96a7197,FPb,40,40,23,11,19,1.3,10.0,10.0,8.0
b96a7197,FPb,40,40,24,28,35,1.4000000000000001,10.0,10.0,8.0
b96a7197,FPb,40,40,25,17,4,1.4000000000000001,10.0,10.0,8.0
b96a7197,FPb,40,40,26,2,1,1.9000000000000001,10.0,10.0,8.0
b96a7197,FPb,40,40,27,7,30,2.7,10.0,10.0,8.0
2ee73c3b,FPb,40,40,0,22,24,0.0,10.0,10.0,8.0
2ee73c3b,FPb,40,40,1,25,30,0.0,10.0,10.0,8.0
2ee73c3b,FPb,40,40,2,21,12,0.1,10.0,10.0,8.0
2ee73c3b,FPb,40,40,3,32,31,0.2,10.0,10.0,8.0
2ee73c3b,FPb,40,40,4,30,19,0.2,10.0,10.0,8.0
2ee73c3b,FPb,40,40,5,6,33,0.30000000000000004,10.0,10.0,8.0
2ee73c3b,FPb,40,40,6,15,14,0.30000000000000004,10.0,10.0,8.0
2ee73c3b,FPb,40,40,7,11,5,0.30000000000000004,10.0,10.0,8.0
2ee73c3b,FPb,40,40,8,27,13,0.4,10.0,10.0,8.0
2ee73c3b,FPb,40,40,9,19,17,0.4,10.0,10.0,8.0
2ee73c3b,FPb,40,40,10,34,38,0.5,10.0,10.0,8.0
2ee73c3b,FPb,40,40,11,14,28,0.5,10.0,10.0,8.0
2ee73c3b,FPb,40,40,12,16,2,0.5,10.0,10.0,8.0
2ee73c3b,FPb,40,40,13,5,11,0.6000000000000001,10.0,10.0,8.0
2ee73c3b,FPb,40,40,14,12,7,0.8,10.0,10.0,8.0
2ee73c3b,FPb,40,40,15,3,29,0.9,10.0,10.0,8.0
2ee73c3b,FPb,40,40,16,20,6,0.9,10.0,10.0,8.0
2ee73c3b,FPb,40,40,17,29,36,0.9,10.0,10.0,8.0
2ee73c3b,FPb,40,40,18,0,23,1.0,10.0,10.0,8.0
2ee73c3b,FPb,40,40,19,9,4,1.2000000000000002,10.0,10.0,8.0
2ee73c3b,FPb,40,40,20,23,32,1.2000000000000002,10.0,10.0,8.0
2ee73c3b,FPb,40,40,21,13,10,2.0,10.0,10.0,8.0
2ee73c3b,FPb,40,40,22,10,0,2.9000000000000004,10.0,10.0,8.0
2ee73c3b,FPb,40,40,23,26,26,3.6,10.0,10.0,8.0
89be293c,FPb,40,40,0,24,8,0.1,10.0,10.0,8.0
89be293c,FPb,40,40,1,37,0,0.2,10.0,10.0,8.0
89be293c,FPb,40,40,2,10,32,0.2,10.0,10.0,8.0
89be293c,FPb,40,40,3,27,38,0.2,10.0,10.0,8.0
89be293c,FPb,40,40,4,33,20,0.2,10.0,10.0,8.0
89be293c,FPb,40,40,5,11,11,0.30000000000000004,10.0,10.0,8.0
89be293c,FPb,40,40,6,22,4,0.30000000000000004,10.0,10.0,8.0
89be293c,FPb,40,40,7,28,21,0.4,10.0,10.0,8.0
89be293c,FPb,40,40,8,34,29,0.5,10.0,10.0,8.0
89be293c,FPb,40,40,9,5,18,0.7000000000000001,10.0,10.0,8.0
89be293c,FPb,40,40,10,36,6,0.8,10.0,10.0,8.0
89be293c,FPb,40,40,11,2,39,0.8,10.0,10.0,8.0
89be293c,FPb,40,40,12,29,16,0.8,10.0,10.0,8.0
89be293c,FPb,40,40,13,4,15,0.8,10.0,10.0,8.0
89be293c,FPb,40,40,14,15,34,1.0,10.0,10.0,8.0
89be293c,FPb,40,40,15,7,25,1.1,10.0,10.0,8.0
89be293c,FPb,40,40,16,30,1,1.2000000000000002,10.0,10.0,8.0
89be293c,FPb,40,40,17,6,24,1.3,10.0,10.0,8.0
89be293c,FPb,40,40,18,16,33,1.4000000000000001,10.0,10.0,8.0
89be293c,FPb,40,40,19,8,17,1.7000000000000002,10.0,10.0,8.0
89be293c,FPb,40,40,20,20,12,1.7000000000000002,10.0,10.0,8.0
89be293c,FPb,40,40,21,9,28,1.9000000000000001,10.0,10.0,8.0
89be293c,FPb,40,40,22,1,23,1.9000000000000001,10.0,10.0,8.0
89be293c,FPb,40,40,23,32,27,2.1,10.0,10.0,8.0
89be293c,FPb,40,40,24,3,7,2.2,10.0,10.0,8.0
89be293c,FPb,40,40,25,31,3,2.5,10.0,10.0,8.0
89be293c,FPb,40,40,26,17,19,3.1,10.0,10.0,8.0
89be293c,FPb,40,40,27,25,36,3.8000000000000003,10.0,10.0,8.0
